RECLOC,ORIG_CD,DEST_CD,DEP_DTML,ARR_DTML
1129,Bengaluru,Kochi,21:05,22:15
1124,Bengaluru,Kochi,12:20,13:10
1452,Bengaluru,Visakhapatnam,08:30,10:00
1452,Bengaluru,Visakhapatnam,09:05,10:35
1458,Bengaluru,Visakhapatnam,18:45,20:30
1452,Bengaluru,Visakhapatnam,08:40,10:15
1452,Bengaluru,Visakhapatnam,09:10,10:40
1628,Bengaluru,Amritsar,15:55,19:00
788,Delhi,Imphal,09:40,12:25
783,Guwahati,Imphal,10:00,10:50
524,Kolkata,Imphal,12:20,13:40
1576,Hyderabad,Jaipur,09:30,11:20
1728,Bengaluru,Jaipur,16:30,19:15
1426,Pune,Jaipur,14:55,16:45
1426,Pune,Jaipur,14:55,16:45
1426,Pune,Jaipur,17:25,19:25
1583,Hyderabad,Bengaluru,07:30,08:30
1527,Hyderabad,Bengaluru,11:25,12:20
514,Hyderabad,Bengaluru,11:30,12:40
1527,Hyderabad,Bengaluru,12:10,13:30
1543,Hyderabad,Bengaluru,14:10,15:30
1519,Hyderabad,Bengaluru,19:40,20:40
1519,Hyderabad,Bengaluru,20:30,21:40
2879,Delhi,Bengaluru,16:45,19:25
721,Delhi,Bengaluru,20:10,22:55
535,Bhubaneswar,Bengaluru,09:25,11:30
1565,Bhubaneswar,Bengaluru,13:25,15:15
2676,Nagpur,Bengaluru,12:50,14:30
2393,Bagdogra,Bengaluru,12:50,16:00
2393,Bagdogra,Bengaluru,13:20,16:15
1452,Kochi,Bengaluru,07:00,08:40
1452,Kochi,Bengaluru,07:35,08:40
1125,Kochi,Bengaluru,13:55,14:55
1128,Kochi,Bengaluru,16:15,17:15
1453,Visakhapatnam,Bengaluru,10:25,12:00
1721,Jaipur,Bengaluru,09:20,11:50
1622,Ranchi,Bengaluru,09:25,11:45
1622,Ranchi,Bengaluru,11:35,13:55
2887,Indore,Bengaluru,08:25,09:40
2887,Indore,Bengaluru,08:25,10:30
1825,Chandigarh,Bengaluru,12:55,15:50
1425,Pune,Bengaluru,02:25,03:55
1473,Pune,Bengaluru,12:50,14:20
1427,Pune,Bengaluru,19:25,20:55
1983,Guwahati,Bengaluru,09:10,12:10
1983,Guwahati,Bengaluru,10:45,13:45
2386,Chennai,Bengaluru,08:30,10:00
1325,Goa,Bengaluru,07:45,09:00
1321,Goa,Bengaluru,17:05,18:15
1321,Goa,Bengaluru,17:05,18:20
1335,Goa,Bengaluru,19:10,20:10
591,Kolkata,Bengaluru,19:35,22:05
545,Delhi,Ranchi,11:45,13:30
1621,Bengaluru,Ranchi,08:55,11:05
1621,Bengaluru,Ranchi,08:40,11:00
549,Kolkata,Ranchi,15:25,16:25
510,Hyderabad,Indore,07:35,08:55
516,Hyderabad,Indore,15:15,16:45
516,Hyderabad,Indore,16:55,17:50
2886,Bengaluru,Indore,05:10,07:55
2467,Bengaluru,Indore,15:15,17:10
2464,Goa,Indore,20:05,21:35
1826,Bengaluru,Chandigarh,09:25,12:25
731,Delhi,Pune,15:50,17:50
1427,Jaipur,Pune,17:10,19:00
1427,Jaipur,Pune,17:10,19:00
1427,Jaipur,Pune,19:55,21:35
1472,Bengaluru,Pune,11:00,12:25
1426,Bengaluru,Pune,12:15,13:45
1426,Bengaluru,Pune,13:05,14:30
1426,Bengaluru,Pune,15:30,17:00
1472,Bengaluru,Pune,11:00,12:25
1426,Bengaluru,Pune,12:15,13:40
1426,Bengaluru,Pune,13:05,14:30
598,Kolkata,Pune,19:30,22:30
785,Delhi,Guwahati,18:35,20:50
784,Imphal,Guwahati,11:15,12:05
1982,Bengaluru,Guwahati,05:25,10:15
1982,Bengaluru,Guwahati,07:15,08:40
1982,Bengaluru,Guwahati,05:25,10:25
538,Kolkata,Guwahati,15:50,17:00
2990,Kolkata,Guwahati,19:30,20:40
2380,Bhubaneswar,Chennai,21:20,23:10
2383,Bengaluru,Chennai,17:25,18:25
2474,Bengaluru,Chennai,12:30,13:15
1517,Hyderabad,Goa,16:10,17:25
1517,Hyderabad,Goa,17:00,18:20
798,Delhi,Goa,12:40,15:25
773,Delhi,Goa,19:50,22:35
1322,Bengaluru,Goa,15:20,16:35
1322,Bengaluru,Goa,15:20,16:35
1334,Bengaluru,Goa,17:25,18:45
1334,Bengaluru,Goa,17:40,18:55
1328,Bengaluru,Goa,20:45,22:10
1328,Bengaluru,Goa,20:45,22:10
2465,Indore,Goa,17:50,19:40
550,Delhi,Kolkata,19:25,22:00
536,Bhubaneswar,Kolkata,14:25,15:30
1562,Bhubaneswar,Kolkata,18:15,19:25
2678,Nagpur,Kolkata,08:00,09:55
583,Bagdogra,Kolkata,10:45,11:55
588,Bagdogra,Kolkata,18:00,19:05
583,Bagdogra,Kolkata,10:45,11:45
518,Visakhapatnam,Kolkata,07:05,08:35
525,Imphal,Kolkata,14:10,15:25
545,Ranchi,Kolkata,13:55,15:00
539,Guwahati,Kolkata,17:25,18:50
715,Delhi,Srinagar,07:50,09:15
348,Mumbai,Hyderabad,02:55,04:25
457,Mumbai,Hyderabad,07:10,08:35
391,Mumbai,Hyderabad,10:20,11:50
455,Mumbai,Hyderabad,19:35,20:50
805,Bengaluru,Hyderabad,21:45,22:55
173,Pune,Hyderabad,05:45,06:55
961,Coimbatore,Hyderabad,14:25,15:45
388,Mumbai,Thiruvananthapuram,12:05,14:20
644,Hyderabad,Delhi,07:35,09:45
734,Varanasi,Delhi,06:55,08:30
370,Varanasi,Delhi,15:55,17:25
715,Varanasi,Delhi,16:45,18:35
3534,Nagpur,Delhi,21:40,23:25
712,Bagdogra,Delhi,16:10,18:30
136,Bagdogra,Delhi,19:05,20:55
647,Lucknow,Delhi,11:10,12:40
750,Lucknow,Delhi,12:25,13:55
886,Lucknow,Delhi,16:20,17:45
911,Kochi,Delhi,06:55,09:55
339,Mumbai,Delhi,03:00,05:05
357,Mumbai,Delhi,05:10,07:15
301,Mumbai,Delhi,07:00,09:05
346,Mumbai,Delhi,07:30,09:30
346,Mumbai,Delhi,07:30,09:30
333,Mumbai,Delhi,08:00,10:25
355,Mumbai,Delhi,08:30,10:45
355,Mumbai,Delhi,08:30,10:45
839,Mumbai,Delhi,09:00,11:25
331,Mumbai,Delhi,10:00,12:25
307,Mumbai,Delhi,11:00,13:20
311,Mumbai,Delhi,18:00,20:20
309,Mumbai,Delhi,19:00,21:20
309,Mumbai,Delhi,19:00,21:20
361,Mumbai,Delhi,20:45,23:20
361,Mumbai,Delhi,20:45,23:20
795,Amritsar,Delhi,10:00,11:40
809,Amritsar,Delhi,14:20,15:40
906,Amritsar,Delhi,22:10,23:30
810,Amritsar,Delhi,06:00,07:30
960,Amritsar,Delhi,10:05,11:30
809,Amritsar,Delhi,14:30,16:00
909,Imphal,Delhi,14:45,17:35
728,Patna,Delhi,13:10,15:25
731,Patna,Delhi,16:45,18:45
720,Patna,Delhi,18:25,20:10
732,Jodhpur,Delhi,12:55,14:20
689,Jodhpur,Delhi,16:45,15:10
689,Jodhpur,Delhi,16:45,18:35
634,Dehradun,Delhi,07:35,08:40
188,Dehradun,Delhi,11:00,12:15
639,Dehradun,Delhi,12:30,13:30
826,Dehradun,Delhi,18:25,19:30
687,Ahmedabad,Delhi,07:00,08:40
752,Jaipur,Delhi,07:10,08:15
754,Jaipur,Delhi,08:25,08:55
878,Jaipur,Delhi,16:15,17:00
788,Jaipur,Delhi,16:30,17:25
824,Bengaluru,Delhi,08:20,11:15
820,Bengaluru,Delhi,11:10,14:05
808,Bengaluru,Delhi,15:15,18:05
808,Bengaluru,Delhi,15:50,18:35
833,Bengaluru,Delhi,18:55,21:55
766,Indore,Delhi,13:35,15:00
986,Vadodara,Delhi,10:45,11:55
992,Silchar,Delhi,15:05,18:05
677,Raipur,Delhi,20:40,22:30
648,Chandigarh,Delhi,07:40,08:45
646,Chandigarh,Delhi,16:00,16:55
656,Chandigarh,Delhi,17:45,20:05
371,Pune,Delhi,07:55,10:10
786,Pune,Delhi,17:40,20:00
182,Udaipur,Delhi,07:10,08:55
838,Udaipur,Delhi,14:30,15:55
172,Guwahati,Delhi,11:05,14:15
606,Guwahati,Delhi,16:50,19:40
606,Guwahati,Delhi,16:50,19:40
722,Guwahati,Delhi,18:15,21:15
740,Chennai,Delhi,11:20,14:25
799,Chennai,Delhi,16:50,19:35
852,Aizwal,Delhi,15:05,18:05
957,Jorhat,Delhi,14:40,17:45
894,Bhopal,Delhi,07:30,08:55
928,Bhopal,Delhi,19:50,21:25
902,Kolkata,Delhi,06:35,08:55
964,Kolkata,Delhi,09:25,12:10
946,Kolkata,Delhi,10:30,13:10
638,Srinagar,Delhi,13:00,14:35
9818,Srinagar,Delhi,13:00,14:35
375,Delhi,Varanasi,11:10,12:30
820,Delhi,Varanasi,14:45,16:15
3529,Mumbai,Varanasi,08:55,11:05
3529,Mumbai,Varanasi,11:00,13:20
370,Khajuraho,Varanasi,14:20,15:25
3554,Allahabad,Nagpur,16:20,18:15
3554,Allahabad,Nagpur,09:40,11:35
313,Mumbai,Aurangabad,05:20,06:20
691,Mumbai,Aurangabad,16:10,17:15
769,Mumbai,Madurai,12:25,14:25
759,Chennai,Madurai,13:15,14:15
387,Mumbai,Rajkot,07:55,09:20
379,Mumbai,Rajkot,19:30,20:45
135,Delhi,Bagdogra,09:10,11:10
136,Guwahati,Bagdogra,17:40,18:35
753,Delhi,Lucknow,10:30,11:55
915,Delhi,Lucknow,18:10,19:50
374,Mumbai,Lucknow,11:50,14:00
175,Jaipur,Lucknow,11:55,13:55
3556,Allahabad,Lucknow,13:50,15:00
3556,Allahabad,Lucknow,13:45,14:55
3523,Chandigarh,Lucknow,17:35,19:30
797,Pune,Lucknow,13:45,15:50
436,Mumbai,Kochi,02:25,04:25
407,Mumbai,Kochi,10:30,12:35
403,Mumbai,Kochi,16:40,18:45
349,Hyderabad,Mumbai,06:35,08:05
458,Hyderabad,Mumbai,09:10,10:55
452,Hyderabad,Mumbai,18:00,19:35
456,Hyderabad,Mumbai,21:40,23:10
389,Thiruvananthapuram,Mumbai,14:50,17:05
356,Delhi,Mumbai,00:15,02:40
332,Delhi,Mumbai,07:05,09:20
302,Delhi,Mumbai,09:55,12:20
316,Delhi,Mumbai,11:30,13:50
352,Delhi,Mumbai,13:05,15:10
308,Delhi,Mumbai,15:05,17:25
373,Delhi,Mumbai,16:00,18:15
373,Delhi,Mumbai,16:00,18:15
362,Delhi,Mumbai,17:25,19:55
362,Delhi,Mumbai,17:25,19:55
334,Delhi,Mumbai,18:15,20:40
376,Delhi,Mumbai,19:15,21:40
354,Delhi,Mumbai,19:45,22:10
312,Delhi,Mumbai,20:50,23:10
3530,Varanasi,Mumbai,11:50,14:25
3530,Varanasi,Mumbai,13:50,16:15
692,Aurangabad,Mumbai,17:45,18:50
770,Madurai,Mumbai,14:45,17:10
398,Rajkot,Mumbai,09:55,11:05
380,Rajkot,Mumbai,21:15,22:40
682,Lucknow,Mumbai,06:25,08:50
360,Lucknow,Mumbai,14:30,17:00
406,Kochi,Mumbai,05:45,07:35
825,Kochi,Mumbai,10:20,12:30
404,Kochi,Mumbai,13:40,16:00
404,Kochi,Mumbai,15:45,17:35
938,Visakhapatnam,Mumbai,11:10,11:30
980,Visakhapatnam,Mumbai,13:40,15:50
180,Patna,Mumbai,13:20,15:25
413,Jodhpur,Mumbai,13:55,15:50
702,Dehradun,Mumbai,15:40,18:15
702,Dehradun,Mumbai,17:25,20:00
702,Dehradun,Mumbai,17:25,20:00
411,Ahmedabad,Mumbai,04:25,05:35
315,Ahmedabad,Mumbai,09:45,11:15
315,Ahmedabad,Mumbai,10:20,12:00
913,Ahmedabad,Mumbai,18:55,20:25
330,Ahmedabad,Mumbai,21:30,23:00
738,Ahmedabad,Mumbai,06:25,07:45
315,Ahmedabad,Mumbai,09:45,11:20
315,Ahmedabad,Mumbai,10:20,12:00
913,Ahmedabad,Mumbai,18:50,20:15
954,Jaipur,Mumbai,11:30,13:30
410,Bengaluru,Mumbai,05:45,07:35
478,Bengaluru,Mumbai,07:00,08:40
482,Bengaluru,Mumbai,08:00,09:50
412,Bengaluru,Mumbai,08:55,10:55
444,Bengaluru,Mumbai,14:05,15:45
444,Bengaluru,Mumbai,15:30,17:20
416,Bengaluru,Mumbai,16:55,18:55
448,Bengaluru,Mumbai,18:40,20:30
442,Bengaluru,Mumbai,20:35,22:30
449,Bengaluru,Mumbai,21:25,23:35
478,Bengaluru,Mumbai,07:00,08:40
450,Bengaluru,Mumbai,10:45,12:35
382,Indore,Mumbai,06:15,07:40
396,Indore,Mumbai,11:30,13:15
386,Indore,Mumbai,19:50,21:25
391,Vadodara,Mumbai,08:30,09:40
469,Vadodara,Mumbai,14:40,15:25
378,Raipur,Mumbai,08:40,10:40
430,Chandigarh,Mumbai,12:00,14:35
430,Chandigarh,Mumbai,13:45,16:15
642,Chandigarh,Mumbai,15:20,18:15
617,Pune,Mumbai,17:10,18:00
617,Pune,Mumbai,17:35,18:35
974,Udaipur,Mumbai,18:25,20:00
974,Udaipur,Mumbai,19:30,21:15
974,Udaipur,Mumbai,19:30,21:10
135,Guwahati,Mumbai,12:55,16:20
936,Guwahati,Mumbai,17:00,20:35
936,Guwahati,Mumbai,17:00,20:35
464,Chennai,Mumbai,09:35,11:45
460,Chennai,Mumbai,11:30,13:40
470,Chennai,Mumbai,19:15,21:35
492,Chennai,Mumbai,21:55,23:50
424,Coimbatore,Mumbai,20:45,23:00
496,Goa,Mumbai,06:55,08:15
476,Goa,Mumbai,13:15,14:45
627,Goa,Mumbai,14:35,15:50
480,Goa,Mumbai,17:10,18:40
445,Goa,Mumbai,18:35,20:15
618,Kolkata,Mumbai,05:45,08:45
624,Kolkata,Mumbai,13:55,17:10
819,Kolkata,Mumbai,16:55,20:10
610,Kolkata,Mumbai,18:00,21:10
616,Kolkata,Mumbai,18:55,22:10
434,Mangalore,Mumbai,11:40,13:30
432,Mangalore,Mumbai,16:10,17:50
438,Mangalore,Mumbai,18:35,20:20
979,Mumbai,Visakhapatnam,11:05,13:10
933,Mumbai,Visakhapatnam,17:40,19:45
824,Delhi,Amritsar,12:25,13:50
3501,Mumbai,Amritsar,05:50,08:30
908,Delhi,Imphal,11:25,14:05
659,Guwahati,Imphal,13:30,14:35
935,Guwahati,Imphal,13:30,14:35
9819,Kolkata,Imphal,10:00,11:20
781,Delhi,Patna,11:05,12:40
730,Delhi,Patna,14:25,16:15
727,Delhi,Patna,16:00,17:50
179,Mumbai,Patna,10:20,12:50
3558,Allahabad,Patna,10:00,11:25
3558,Allahabad,Patna,10:00,11:25
3539,Pune,Patna,00:10,02:30
729,Delhi,Jodhpur,11:20,12:25
688,Delhi,Jodhpur,12:10,16:20
688,Delhi,Jodhpur,12:10,16:20
412,Mumbai,Jodhpur,11:40,13:25
706,Ahmedabad,Jodhpur,09:50,11:30
706,Ahmedabad,Jodhpur,16:35,11:25
709,Indore,Jodhpur,15:00,16:45
633,Delhi,Dehradun,06:10,07:10
187,Delhi,Dehradun,09:20,10:35
652,Delhi,Dehradun,16:50,18:00
703,Mumbai,Dehradun,06:30,08:45
701,Mumbai,Dehradun,12:35,15:00
701,Mumbai,Dehradun,14:20,16:45
701,Mumbai,Dehradun,14:20,16:45
3549,Bengaluru,Dehradun,10:25,13:20
647,Delhi,Ahmedabad,13:30,15:00
929,Mumbai,Ahmedabad,02:45,03:55
329,Mumbai,Ahmedabad,05:20,06:30
314,Mumbai,Ahmedabad,07:55,09:15
314,Mumbai,Ahmedabad,08:35,09:50
705,Jodhpur,Ahmedabad,17:10,18:40
747,Delhi,Jaipur,09:40,10:35
755,Delhi,Jaipur,20:00,21:05
146,Lucknow,Jaipur,08:25,10:55
953,Mumbai,Jaipur,14:05,16:00
145,Indore,Jaipur,08:20,10:25
134,Vadodara,Jaipur,16:40,18:35
134,Vadodara,Jaipur,16:40,18:35
863,Chandigarh,Jaipur,11:10,12:45
806,Hyderabad,Bengaluru,06:10,07:25
152,Thiruvananthapuram,Bengaluru,08:55,10:10
815,Delhi,Bengaluru,12:10,15:05
823,Delhi,Bengaluru,15:10,17:55
809,Delhi,Bengaluru,16:20,19:20
811,Delhi,Bengaluru,17:55,21:00
411,Mumbai,Bengaluru,06:30,08:10
397,Mumbai,Bengaluru,08:20,10:15
415,Mumbai,Bengaluru,14:35,16:20
413,Mumbai,Bengaluru,16:30,18:10
483,Mumbai,Bengaluru,18:10,19:45
498,Mumbai,Bengaluru,18:55,20:40
3550,Dehradun,Bengaluru,13:50,16:25
773,Pune,Bengaluru,05:55,07:35
931,Pune,Bengaluru,19:20,21:10
872,Chennai,Bengaluru,09:55,11:20
874,Chennai,Bengaluru,18:05,19:15
890,Coimbatore,Bengaluru,10:25,11:30
890,Coimbatore,Bengaluru,11:50,12:55
890,Coimbatore,Bengaluru,13:05,14:20
890,Coimbatore,Bengaluru,14:05,11:30
888,Coimbatore,Bengaluru,15:00,16:30
888,Coimbatore,Bengaluru,16:30,17:35
714,Mangalore,Bengaluru,07:45,09:00
714,Mangalore,Bengaluru,08:35,09:45
714,Mangalore,Bengaluru,08:35,09:45
742,Mangalore,Bengaluru,13:10,14:25
873,Mangalore,Bengaluru,15:20,16:35
873,Mangalore,Bengaluru,15:20,16:25
778,Delhi,Indore,05:25,07:40
791,Delhi,Indore,11:30,12:55
385,Mumbai,Indore,17:50,19:20
710,Jodhpur,Indore,11:50,13:30
710,Jodhpur,Indore,12:10,13:55
707,Ahmedabad,Indore,19:10,20:25
138,Vadodara,Indore,13:05,14:05
138,Vadodara,Indore,13:05,14:05
3552,Allahabad,Indore,11:25,13:25
3552,Allahabad,Indore,14:30,16:30
435,Pune,Indore,12:30,13:45
950,Chennai,Indore,12:20,14:20
155,Kolkata,Indore,10:35,13:00
985,Delhi,Vadodara,18:25,20:05
349,Mumbai,Vadodara,08:45,09:55
464,Mumbai,Vadodara,13:05,14:10
133,Jaipur,Vadodara,11:00,12:45
133,Jaipur,Vadodara,11:00,12:45
137,Indore,Vadodara,14:40,16:15
137,Indore,Vadodara,14:40,16:15
991,Delhi,Silchar,11:30,14:25
605,Guwahati,Silchar,14:10,14:55
675,Guwahati,Silchar,14:10,14:55
3553,Nagpur,Allahabad,08:55,11:00
3555,Lucknow,Allahabad,08:25,09:35
3557,Patna,Allahabad,11:50,13:20
3551,Indore,Allahabad,13:55,15:50
746,Delhi,Raipur,06:20,08:10
377,Mumbai,Raipur,06:35,08:25
641,Delhi,Chandigarh,05:45,07:15
651,Delhi,Chandigarh,09:20,10:40
645,Delhi,Chandigarh,13:30,14:40
639,Delhi,Chandigarh,14:15,15:15
665,Delhi,Chandigarh,16:55,17:20
459,Mumbai,Chandigarh,08:55,11:25
459,Mumbai,Chandigarh,11:00,13:15
471,Mumbai,Chandigarh,12:35,14:50
471,Mumbai,Chandigarh,12:35,14:50
885,Jaipur,Chandigarh,13:10,14:40
440,Pune,Chandigarh,10:50,13:20
440,Pune,Chandigarh,11:40,13:55
157,Kolkata,Chandigarh,10:35,13:25
174,Hyderabad,Pune,21:15,22:30
795,Delhi,Pune,12:55,15:15
795,Delhi,Pune,14:55,17:05
369,Delhi,Pune,16:35,18:50
796,Lucknow,Pune,11:10,13:15
618,Mumbai,Pune,09:25,10:20
3540,Patna,Pune,03:00,05:20
774,Bengaluru,Pune,21:40,23:10
934,Indore,Pune,14:20,15:40
184,Raipur,Pune,11:00,05:25
491,Chennai,Pune,10:10,12:00
837,Delhi,Udaipur,12:55,13:55
167,Delhi,Udaipur,19:00,20:45
327,Mumbai,Udaipur,05:00,06:20
973,Mumbai,Udaipur,16:10,17:40
973,Mumbai,Udaipur,17:15,18:45
973,Mumbai,Udaipur,17:15,18:45
669,Delhi,Guwahati,07:55,10:25
605,Delhi,Guwahati,10:40,13:00
605,Delhi,Guwahati,10:40,13:00
721,Delhi,Guwahati,15:20,17:45
171,Delhi,Guwahati,19:00,21:05
135,Bagdogra,Guwahati,11:40,12:25
935,Mumbai,Guwahati,09:50,12:50
935,Mumbai,Guwahati,09:50,12:50
136,Mumbai,Guwahati,14:05,17:10
660,Imphal,Guwahati,15:05,16:00
936,Imphal,Guwahati,15:05,16:00
194,Ahmedabad,Guwahati,02:00,05:35
606,Silchar,Guwahati,15:25,16:15
676,Silchar,Guwahati,15:25,16:15
660,Aizwal,Guwahati,15:20,16:20
676,Aizwal,Guwahati,15:20,16:20
606,Jorhat,Guwahati,15:30,15:55
936,Jorhat,Guwahati,15:30,15:55
943,Kolkata,Guwahati,08:20,09:25
675,Kolkata,Guwahati,11:50,12:55
675,Kolkata,Guwahati,11:50,12:55
821,Delhi,Chennai,06:50,09:40
759,Delhi,Chennai,09:45,12:35
798,Delhi,Chennai,13:55,16:55
832,Delhi,Chennai,15:55,18:45
799,Madurai,Chennai,14:55,16:00
465,Mumbai,Chennai,07:05,09:00
414,Mumbai,Chennai,08:40,10:50
469,Mumbai,Chennai,16:25,18:30
461,Mumbai,Chennai,18:05,20:10
467,Mumbai,Chennai,19:05,21:10
871,Bengaluru,Chennai,09:00,10:10
873,Bengaluru,Chennai,17:00,18:20
873,Bengaluru,Chennai,17:00,18:00
875,Bengaluru,Chennai,18:00,19:15
875,Bengaluru,Chennai,18:25,19:15
869,Bengaluru,Chennai,19:40,21:00
951,Indore,Chennai,15:10,17:20
680,Pune,Chennai,16:10,17:55
494,Pune,Chennai,20:45,22:30
751,Tiruchirappalli,Chennai,12:55,14:10
881,Delhi,Aizwal,11:30,14:25
659,Guwahati,Aizwal,13:20,14:50
675,Guwahati,Aizwal,13:20,14:50
956,Delhi,Jorhat,11:10,13:55
605,Guwahati,Jorhat,13:40,15:00
935,Guwahati,Jorhat,13:40,15:00
962,Hyderabad,Coimbatore,12:35,13:55
420,Mumbai,Coimbatore,18:10,20:15
889,Bengaluru,Coimbatore,08:55,10:00
889,Bengaluru,Coimbatore,10:15,11:20
889,Bengaluru,Coimbatore,12:00,12:40
889,Bengaluru,Coimbatore,12:00,12:40
887,Bengaluru,Coimbatore,12:05,13:35
887,Bengaluru,Coimbatore,15:00,16:05
632,Pune,Coimbatore,11:40,13:30
941,Chennai,Coimbatore,04:20,06:25
375,Varanasi,Khajuraho,13:00,13:50
927,Delhi,Bhopal,17:40,19:15
895,Mumbai,Bhopal,18:40,20:05
748,Chennai,Tiruchirappalli,11:15,12:30
446,Mumbai,Goa,02:20,03:30
1446,Mumbai,Goa,02:20,03:30
446,Mumbai,Goa,02:20,03:30
475,Mumbai,Goa,11:20,12:45
472,Mumbai,Goa,12:55,14:05
441,Mumbai,Goa,16:40,18:05
903,Delhi,Kolkata,07:20,09:30
907,Delhi,Kolkata,12:45,15:15
907,Delhi,Kolkata,12:45,15:15
484,Mumbai,Kolkata,02:25,04:55
615,Mumbai,Kolkata,07:05,09:45
623,Mumbai,Kolkata,13:20,16:05
625,Mumbai,Kolkata,17:50,20:35
617,Mumbai,Kolkata,19:15,21:55
9820,Imphal,Kolkata,11:55,13:15
156,Indore,Kolkata,14:30,17:25
158,Chandigarh,Kolkata,13:55,17:00
981,Pune,Kolkata,03:35,07:45
944,Guwahati,Kolkata,09:55,11:50
676,Guwahati,Kolkata,18:00,19:10
676,Guwahati,Kolkata,18:00,19:40
9817,Delhi,Srinagar,10:40,12:20
601,Delhi,Srinagar,10:40,12:20
433,Mumbai,Mangalore,09:35,11:10
431,Mumbai,Mangalore,14:05,15:40
447,Mumbai,Mangalore,16:35,18:05
872,Bengaluru,Mangalore,11:35,14:55
872,Bengaluru,Mangalore,12:10,12:45
725,Bengaluru,Mangalore,13:50,14:55
401,Bengaluru,Mangalore,18:30,19:35
802,Bengaluru,Mangalore,18:30,19:45
958,Indore,Hyderabad,18:00,19:05
392,Hyderabad,Delhi,19:45,22:15
856,Lucknow,Delhi,15:50,17:00
816,Bengaluru,Delhi,17:45,20:45
792,Indore,Delhi,05:55,07:30
366,Pune,Delhi,10:45,13:05
366,Pune,Delhi,11:05,13:25
421,Mumbai,Calicut,10:55,12:50
971,Mumbai,Bagdogra,11:15,14:00
422,Calicut,Mumbai,13:20,15:00
694,Aurangabad,Mumbai,06:30,07:25
972,Bagdogra,Mumbai,14:30,18:05
417,Jaipur,Mumbai,21:15,23:25
450,Bengaluru,Mumbai,11:40,13:35
344,Vadodara,Mumbai,21:30,23:35
968,Raipur,Mumbai,20:25,23:05
429,Chennai,Mumbai,16:50,18:50
419,Coimbatore,Mumbai,09:10,11:10
426,Coimbatore,Mumbai,14:45,16:45
898,Bhopal,Mumbai,07:40,09:15
418,Mumbai,Jaipur,18:50,20:45
743,Delhi,Bengaluru,08:10,11:00
481,Mumbai,Bengaluru,10:05,12:00
804,Indore,Bengaluru,15:30,17:05
955,Hyderabad,Indore,10:45,12:15
793,Delhi,Indore,21:25,23:00
803,Bengaluru,Indore,12:40,14:30
144,Chandigarh,Indore,15:15,17:20
343,Mumbai,Vadodara,19:50,21:00
967,Mumbai,Raipur,17:30,19:25
143,Indore,Chandigarh,12:45,14:35
365,Delhi,Pune,08:05,10:15
365,Delhi,Pune,08:25,10:35
856,Delhi,Pune,17:35,20:10
485,Mumbai,Chennai,14:15,16:15
428,Mumbai,Coimbatore,06:40,08:40
425,Mumbai,Coimbatore,12:15,14:10
6361,Thiruvananthapuram,Hyderabad,09:30,11:15
6361,Thiruvananthapuram,Hyderabad,09:30,11:15
435,Thiruvananthapuram,Hyderabad,14:10,16:15
683,Delhi,Hyderabad,07:35,09:50
739,Delhi,Hyderabad,11:55,14:10
967,Delhi,Hyderabad,16:10,18:20
601,Delhi,Hyderabad,18:55,21:05
916,Varanasi,Hyderabad,08:30,10:35
6913,Varanasi,Hyderabad,18:15,20:20
342,Bhubaneswar,Hyderabad,10:00,11:35
631,Bhubaneswar,Hyderabad,11:40,13:25
265,Bhubaneswar,Hyderabad,19:25,21:00
7137,Nagpur,Hyderabad,07:30,09:05
7153,Madurai,Hyderabad,08:10,10:45
619,Bagdogra,Hyderabad,10:25,13:00
6644,Kochi,Hyderabad,03:15,04:50
644,Kochi,Hyderabad,06:20,08:10
334,Kochi,Hyderabad,08:05,09:40
6468,Kochi,Hyderabad,12:40,14:15
461,Mumbai,Hyderabad,06:20,07:45
366,Mumbai,Hyderabad,09:10,10:40
821,Mumbai,Hyderabad,12:00,13:25
834,Mumbai,Hyderabad,16:55,18:25
628,Mumbai,Hyderabad,19:05,20:30
608,Visakhapatnam,Hyderabad,08:05,09:15
809,Visakhapatnam,Hyderabad,12:55,14:20
776,Visakhapatnam,Hyderabad,19:20,20:30
883,Visakhapatnam,Hyderabad,20:15,21:30
627,Visakhapatnam,Hyderabad,21:25,00:30
107,Amritsar,Hyderabad,11:40,14:25
107,Amritsar,Hyderabad,11:35,14:25
435,Imphal,Hyderabad,10:10,12:40
7154,Rajahmundry,Hyderabad,12:40,14:00
7122,Rajahmundry,Hyderabad,13:00,14:05
7156,Rajahmundry,Hyderabad,17:00,18:10
986,Patna,Hyderabad,11:40,13:35
626,Patna,Hyderabad,21:15,20:20
464,Dehradun,Hyderabad,16:30,19:05
296,Port Blair,Hyderabad,13:00,15:40
879,Ahmedabad,Hyderabad,08:15,10:05
879,Ahmedabad,Hyderabad,08:15,10:00
383,Ahmedabad,Hyderabad,15:50,17:40
645,Ahmedabad,Hyderabad,18:25,20:15
371,Ahmedabad,Hyderabad,19:45,21:25
6645,Ahmedabad,Hyderabad,20:50,22:40
879,Ahmedabad,Hyderabad,08:10,10:00
383,Ahmedabad,Hyderabad,15:40,17:20
645,Ahmedabad,Hyderabad,18:25,20:20
371,Ahmedabad,Hyderabad,19:45,21:35
6645,Ahmedabad,Hyderabad,20:50,22:45
186,Bengaluru,Hyderabad,07:30,08:35
526,Bengaluru,Hyderabad,09:55,11:00
526,Bengaluru,Hyderabad,10:05,11:25
